Station,Line,Day,Hour,Minute,Riders
Donlands,Line 2,sunday,11,0,157.925
Donlands,Line 2,sunday,12,0,448.507
Donlands,Line 2,sunday,13,0,448.507
Donlands,Line 2,sunday,14,0,448.507
Donlands,Line 2,sunday,15,0,448.507
Donlands,Line 2,sunday,16,0,448.507
Donlands,Line 2,sunday,17,0,448.507
Donlands,Line 2,sunday,18,0,526.2061
Donlands,Line 2,sunday,19,0,526.2061
Donlands,Line 2,sunday,20,0,526.2061
Donlands,Line 2,sunday,21,0,157.925
Donlands,Line 2,sunday,22,0,157.925
Donlands,Line 2,sunday,23,0,157.925
Donlands,Line 2,sunday,24,0,157.925
Downsview Park,Line 1,monday,0,0,70.225
Downsview Park,Line 1,monday,1,0,35.1125
Downsview Park,Line 1,monday,6,0,617.98
Downsview Park,Line 1,monday,7,0,926.97
Downsview Park,Line 1,monday,8,0,617.98
Downsview Park,Line 1,monday,9,0,185.394
Downsview Park,Line 1,monday,10,0,185.394
Downsview Park,Line 1,monday,11,0,185.394
Downsview Park,Line 1,monday,11,0,70.225
Downsview Park,Line 1,monday,12,0,185.394
Downsview Park,Line 1,monday,13,0,185.394
Downsview Park,Line 1,monday,14,0,185.394
Downsview Park,Line 1,monday,15,0,505.62
Downsview Park,Line 1,monday,16,0,505.62
Downsview Park,Line 1,monday,17,0,393.26
Downsview Park,Line 1,monday,18,0,73.034
Downsview Park,Line 1,monday,19,0,73.034
Downsview Park,Line 1,monday,20,0,78.652
Downsview Park,Line 1,monday,21,0,70.225
Downsview Park,Line 1,monday,22,0,70.225
Downsview Park,Line 1,monday,23,0,70.225
Downsview Park,Line 1,monday,24,0,70.225
Downsview Park,Line 1,sunday,0,0,140.45
Downsview Park,Line 1,sunday,1,0,70.225
Downsview Park,Line 1,sunday,8,0,421.35
Downsview Park,Line 1,sunday,9,0,421.35
Downsview Park,Line 1,sunday,10,0,398.878
Downsview Park,Line 1,sunday,11,0,398.878
Downsview Park,Line 1,sunday,11,0,140.45
Downsview Park,Line 1,sunday,12,0,398.878
Downsview Park,Line 1,sunday,13,0,398.878
Downsview Park,Line 1,sunday,14,0,398.878
Downsview Park,Line 1,sunday,15,0,398.878
Downsview Park,Line 1,sunday,16,0,398.878
Downsview Park,Line 1,sunday,17,0,398.878
Downsview Park,Line 1,sunday,18,0,467.9794
Downsview Park,Line 1,sunday,19,0,467.9794
Downsview Park,Line 1,sunday,20,0,467.9794
Downsview Park,Line 1,sunday,21,0,140.45
Downsview Park,Line 1,sunday,22,0,140.45
Downsview Park,Line 1,sunday,23,0,140.45
Downsview Park,Line 1,sunday,24,0,140.45
Dufferin,Line 2,monday,0,0,335
Dufferin,Line 2,monday,1,0,167.5
Dufferin,Line 2,monday,6,0,2948
Dufferin,Line 2,monday,7,0,4422
Dufferin,Line 2,monday,8,0,2948
Dufferin,Line 2,monday,9,0,884.4
Dufferin,Line 2,monday,10,0,884.4
Dufferin,Line 2,monday,11,0,884.4
Dufferin,Line 2,monday,11,0,335
Dufferin,Line 2,monday,12,0,884.4
Dufferin,Line 2,monday,13,0,884.4
Dufferin,Line 2,monday,14,0,884.4
Dufferin,Line 2,monday,15,0,2412
Dufferin,Line 2,monday,16,0,2412
Dufferin,Line 2,monday,17,0,1876
Dufferin,Line 2,monday,18,0,348.4
Dufferin,Line 2,monday,19,0,348.4
Dufferin,Line 2,monday,20,0,375.2
Dufferin,Line 2,monday,21,0,335
Dufferin,Line 2,monday,22,0,335
Dufferin,Line 2,monday,23,0,335
Dufferin,Line 2,monday,24,0,335
Dufferin,Line 2,sunday,0,0,670
Dufferin,Line 2,sunday,1,0,335
Dufferin,Line 2,sunday,8,0,2010
Dufferin,Line 2,sunday,9,0,2010
Dufferin,Line 2,sunday,10,0,1902.8
Dufferin,Line 2,sunday,11,0,1902.8
Dufferin,Line 2,sunday,11,0,670
Dufferin,Line 2,sunday,12,0,1902.8
Dufferin,Line 2,sunday,13,0,1902.8
Dufferin,Line 2,sunday,14,0,1902.8
Dufferin,Line 2,sunday,15,0,1902.8
Dufferin,Line 2,sunday,16,0,1902.8
Dufferin,Line 2,sunday,17,0,1902.8
Dufferin,Line 2,sunday,18,0,2232.44
Dufferin,Line 2,sunday,19,0,2232.44
Dufferin,Line 2,sunday,20,0,2232.44
Dufferin,Line 2,sunday,21,0,670
Dufferin,Line 2,sunday,22,0,670
Dufferin,Line 2,sunday,23,0,670
Dufferin,Line 2,sunday,24,0,670
Dundas,Line 1,monday,0,0,905.075
Dundas,Line 1,monday,1,0,452.5375
Dundas,Line 1,monday,6,0,7964.66
Dundas,Line 1,monday,7,0,11946.99
Dundas,Line 1,monday,8,0,7964.66
Dundas,Line 1,monday,9,0,2389.398
Dundas,Line 1,monday,10,0,2389.398
Dundas,Line 1,monday,11,0,2389.398
Dundas,Line 1,monday,11,0,905.075
Dundas,Line 1,monday,12,0,2389.398
Dundas,Line 1,monday,13,0,2389.398
Dundas,Line 1,monday,14,0,2389.398
Dundas,Line 1,monday,15,0,6516.54
Dundas,Line 1,monday,16,0,6516.54
Dundas,Line 1,monday,17,0,5068.42
Dundas,Line 1,monday,18,0,941.278
Dundas,Line 1,monday,19,0,941.278
Dundas,Line 1,monday,20,0,1013.684
Dundas,Line 1,monday,21,0,905.075
Dundas,Line 1,monday,22,0,905.075
Dundas,Line 1,monday,23,0,905.075
Dundas,Line 1,monday,24,0,905.075
Dundas,Line 1,sunday,0,0,1810.15
Dundas,Line 1,sunday,1,0,905.075
Dundas,Line 1,sunday,8,0,5430.45
Dundas,Line 1,sunday,9,0,5430.45
Dundas,Line 1,sunday,10,0,5140.826
Dundas,Line 1,sunday,11,0,5140.826
Dundas,Line 1,sunday,11,0,1810.15
Dundas,Line 1,sunday,12,0,5140.826
Dundas,Line 1,sunday,13,0,5140.826
Dundas,Line 1,sunday,14,0,5140.826
Dundas,Line 1,sunday,15,0,5140.826
Dundas,Line 1,sunday,16,0,5140.826
Dundas,Line 1,sunday,17,0,5140.826
Dundas,Line 1,sunday,18,0,6031.4198
Dundas,Line 1,sunday,19,0,6031.4198
Dundas,Line 1,sunday,20,0,6031.4198
Dundas,Line 1,sunday,21,0,1810.15
Dundas,Line 1,sunday,22,0,1810.15
Dundas,Line 1,sunday,23,0,1810.15
Dundas,Line 1,sunday,24,0,1810.15
Dundas West,Line 2,monday,0,0,298.2625
Dundas West,Line 2,monday,1,0,149.13125
Dundas West,Line 2,monday,6,0,2624.71
Dundas West,Line 2,monday,7,0,3937.065
Dundas West,Line 2,monday,8,0,2624.71
Dundas West,Line 2,monday,9,0,787.413
Dundas West,Line 2,monday,10,0,787.413
Dundas West,Line 2,monday,11,0,787.413
Dundas West,Line 2,monday,11,0,298.2625
Dundas West,Line 2,monday,12,0,787.413
Dundas West,Line 2,monday,13,0,787.413
Dundas West,Line 2,monday,14,0,787.413
Dundas West,Line 2,monday,15,0,2147.49
Dundas West,Line 2,monday,16,0,2147.49
Dundas West,Line 2,monday,17,0,1670.27
Dundas West,Line 2,monday,18,0,310.193
Dundas West,Line 2,monday,19,0,310.193
Dundas West,Line 2,monday,20,0,334.054
Dundas West,Line 2,monday,21,0,298.2625
Dundas West,Line 2,monday,22,0,298.2625
Dundas West,Line 2,monday,23,0,298.2625
Dundas West,Line 2,monday,24,0,298.2625
Dundas West,Line 2,sunday,0,0,596.525
Dundas West,Line 2,sunday,1,0,298.2625
Dundas West,Line 2,sunday,8,0,1789.575
Dundas West,Line 2,sunday,9,0,1789.575
Dundas West,Line 2,sunday,10,0,1694.131
Dundas West,Line 2,sunday,11,0,1694.131
Dundas West,Line 2,sunday,11,0,596.525
Dundas West,Line 2,sunday,12,0,1694.131
Dundas West,Line 2,sunday,13,0,1694.131
Dundas West,Line 2,sunday,14,0,1694.131
Dundas West,Line 2,sunday,15,0,1694.131
Dundas West,Line 2,sunday,16,0,1694.131
Dundas West,Line 2,sunday,17,0,1694.131
Dundas West,Line 2,sunday,18,0,1987.6213
Dundas West,Line 2,sunday,19,0,1987.6213
Dundas West,Line 2,sunday,20,0,1987.6213
Dundas West,Line 2,sunday,21,0,596.525
Dundas West,Line 2,sunday,22,0,596.525
Dundas West,Line 2,sunday,23,0,596.525
Dundas West,Line 2,sunday,24,0,596.525
Dupont,Line 1,monday,0,0,138.55
Dupont,Line 1,monday,1,0,69.275
Dupont,Line 1,monday,6,0,1219.24
Dupont,Line 1,monday,7,0,1828.86
Dupont,Line 1,monday,8,0,1219.24
Dupont,Line 1,monday,9,0,365.772
Dupont,Line 1,monday,10,0,365.772
Dupont,Line 1,monday,11,0,365.772
Dupont,Line 1,monday,11,0,138.55
Dupont,Line 1,monday,12,0,365.772
Dupont,Line 1,monday,13,0,365.772
Dupont,Line 1,monday,14,0,365.772
Dupont,Line 1,monday,15,0,997.56
Dupont,Line 1,monday,16,0,997.56
Dupont,Line 1,monday,17,0,775.88
Dupont,Line 1,monday,18,0,144.092
Dupont,Line 1,monday,19,0,144.092
Dupont,Line 1,monday,20,0,155.176
Dupont,Line 1,monday,21,0,138.55
Dupont,Line 1,monday,22,0,138.55
Dupont,Line 1,monday,23,0,138.55
Dupont,Line 1,monday,24,0,138.55
Dupont,Line 1,sunday,0,0,277.1
Dupont,Line 1,sunday,1,0,138.55
Dupont,Line 1,sunday,8,0,831.3
Dupont,Line 1,sunday,9,0,831.3
Dupont,Line 1,sunday,10,0,786.964
Dupont,Line 1,sunday,11,0,786.964
Dupont,Line 1,sunday,11,0,277.1
Dupont,Line 1,sunday,12,0,786.964
Dupont,Line 1,sunday,13,0,786.964
Dupont,Line 1,sunday,14,0,786.964
Dupont,Line 1,sunday,15,0,786.964
Dupont,Line 1,sunday,16,0,786.964
Dupont,Line 1,sunday,17,0,786.964
Dupont,Line 1,sunday,18,0,923.2972
Dupont,Line 1,sunday,19,0,923.2972
Dupont,Line 1,sunday,20,0,923.2972
Dupont,Line 1,sunday,21,0,277.1
Dupont,Line 1,sunday,22,0,277.1
Dupont,Line 1,sunday,23,0,277.1
Dupont,Line 1,sunday,24,0,277.1
Eglinton,Line 1,monday,0,0,760.175
Eglinton,Line 1,monday,1,0,380.0875
Eglinton,Line 1,monday,6,0,6689.54
Eglinton,Line 1,monday,7,0,10034.31
Eglinton,Line 1,monday,8,0,6689.54
Eglinton,Line 1,monday,9,0,2006.862
Eglinton,Line 1,monday,10,0,2006.862
Eglinton,Line 1,monday,11,0,2006.862
Eglinton,Line 1,monday,11,0,760.175
Eglinton,Line 1,monday,12,0,2006.862
Eglinton,Line 1,monday,13,0,2006.862
Eglinton,Line 1,monday,14,0,2006.862
Eglinton,Line 1,monday,15,0,5473.26
Eglinton,Line 1,monday,16,0,5473.26
Eglinton,Line 1,monday,17,0,4256.98
Eglinton,Line 1,monday,18,0,790.582
Eglinton,Line 1,monday,19,0,790.582
Eglinton,Line 1,monday,20,0,851.396
Eglinton,Line 1,monday,21,0,760.175
Eglinton,Line 1,monday,22,0,760.175
Eglinton,Line 1,monday,23,0,760.175
Eglinton,Line 1,monday,24,0,760.175
Eglinton,Line 1,sunday,0,0,1520.35
Eglinton,Line 1,sunday,1,0,760.175
Eglinton,Line 1,sunday,8,0,4561.05
Eglinton,Line 1,sunday,9,0,4561.05
Eglinton,Line 1,sunday,10,0,4317.794
Eglinton,Line 1,sunday,11,0,4317.794
Eglinton,Line 1,sunday,11,0,1520.35
Eglinton,Line 1,sunday,12,0,4317.794
Eglinton,Line 1,sunday,13,0,4317.794
Eglinton,Line 1,sunday,14,0,4317.794
Eglinton,Line 1,sunday,15,0,4317.794
Eglinton,Line 1,sunday,16,0,4317.794
Eglinton,Line 1,sunday,17,0,4317.794
Eglinton,Line 1,sunday,18,0,5065.8062
Eglinton,Line 1,sunday,19,0,5065.8062
Eglinton,Line 1,sunday,20,0,5065.8062
Eglinton,Line 1,sunday,21,0,1520.35
Eglinton,Line 1,sunday,22,0,1520.35
Eglinton,Line 1,sunday,23,0,1520.35
Eglinton,Line 1,sunday,24,0,1520.35
Eglinton West,Line 1,monday,0,0,174.775
Eglinton West,Line 1,monday,1,0,87.3875
Eglinton West,Line 1,monday,6,0,1538.02
Eglinton West,Line 1,monday,7,0,2307.03
Eglinton West,Line 1,monday,8,0,1538.02
Eglinton West,Line 1,monday,9,0,461.406
Eglinton West,Line 1,monday,10,0,461.406
Eglinton West,Line 1,monday,11,0,461.406
Eglinton West,Line 1,monday,11,0,174.775
Eglinton West,Line 1,monday,12,0,461.406
Eglinton West,Line 1,monday,13,0,461.406
Eglinton West,Line 1,monday,14,0,461.406
Eglinton West,Line 1,monday,15,0,1258.38
Eglinton West,Line 1,monday,16,0,1258.38
Eglinton West,Line 1,monday,17,0,978.74
Eglinton West,Line 1,monday,18,0,181.766
Eglinton West,Line 1,monday,19,0,181.766
Eglinton West,Line 1,monday,20,0,195.748
Eglinton West,Line 1,monday,21,0,174.775
Eglinton West,Line 1,monday,22,0,174.775
Eglinton West,Line 1,monday,23,0,174.775
Eglinton West,Line 1,monday,24,0,174.775
Eglinton West,Line 1,sunday,0,0,349.55
Eglinton West,Line 1,sunday,1,0,174.775
Eglinton West,Line 1,sunday,8,0,1048.65
Eglinton West,Line 1,sunday,9,0,1048.65
Eglinton West,Line 1,sunday,10,0,992.722
Eglinton West,Line 1,sunday,11,0,992.722
Eglinton West,Line 1,sunday,11,0,349.55
Eglinton West,Line 1,sunday,12,0,992.722
Eglinton West,Line 1,sunday,13,0,992.722
Eglinton West,Line 1,sunday,14,0,992.722
Eglinton West,Line 1,sunday,15,0,992.722
Eglinton West,Line 1,sunday,16,0,992.722
Eglinton West,Line 1,sunday,17,0,992.722
Eglinton West,Line 1,sunday,18,0,1164.7006
Eglinton West,Line 1,sunday,19,0,1164.7006
Eglinton West,Line 1,sunday,20,0,1164.7006
Eglinton West,Line 1,sunday,21,0,349.55
Eglinton West,Line 1,sunday,22,0,349.55
Eglinton West,Line 1,sunday,23,0,349.55
Eglinton West,Line 1,sunday,24,0,349.55
Finch,Line 1,monday,0,0,884.6875
Finch,Line 1,monday,1,0,442.34375
Finch,Line 1,monday,6,0,7785.25
Finch,Line 1,monday,7,0,11677.875
Finch,Line 1,monday,8,0,7785.25
Finch,Line 1,monday,9,0,2335.575
Finch,Line 1,monday,10,0,2335.575
Finch,Line 1,monday,11,0,2335.575
Finch,Line 1,monday,11,0,884.6875
Finch,Line 1,monday,12,0,2335.575
Finch,Line 1,monday,13,0,2335.575
Finch,Line 1,monday,14,0,2335.575
Finch,Line 1,monday,15,0,6369.75
Finch,Line 1,monday,16,0,6369.75
Finch,Line 1,monday,17,0,4954.25
Finch,Line 1,monday,18,0,920.075
Finch,Line 1,monday,19,0,920.075
Finch,Line 1,monday,20,0,990.85
Finch,Line 1,monday,21,0,884.6875
Finch,Line 1,monday,22,0,884.6875
Finch,Line 1,monday,23,0,884.6875
Finch,Line 1,monday,24,0,884.6875
Finch,Line 1,sunday,0,0,1769.375
Finch,Line 1,sunday,1,0,884.6875
Finch,Line 1,sunday,8,0,5308.125
Finch,Line 1,sunday,9,0,5308.125
Finch,Line 1,sunday,10,0,5025.025
Finch,Line 1,sunday,11,0,5025.025
Finch,Line 1,sunday,11,0,1769.375
Finch,Line 1,sunday,12,0,5025.025
Finch,Line 1,sunday,13,0,5025.025
Finch,Line 1,sunday,14,0,5025.025
Finch,Line 1,sunday,15,0,5025.025
Finch,Line 1,sunday,16,0,5025.025
Finch,Line 1,sunday,17,0,5025.025
Finch,Line 1,sunday,18,0,5895.5575
Finch,Line 1,sunday,19,0,5895.5575
Finch,Line 1,sunday,20,0,5895.5575
Finch,Line 1,sunday,21,0,1769.375
Finch,Line 1,sunday,22,0,1769.375
Finch,Line 1,sunday,23,0,1769.375
Finch,Line 1,sunday,24,0,1769.375
Finch West,Line 1,monday,0,0,229.3125
Finch West,Line 1,monday,1,0,114.65625
Finch West,Line 1,monday,6,0,2017.95
Finch West,Line 1,monday,7,0,3026.925
Finch West,Line 1,monday,8,0,2017.95
Finch West,Line 1,monday,9,0,605.385
Finch West,Line 1,monday,10,0,605.385
Finch West,Line 1,monday,11,0,605.385
Finch West,Line 1,monday,11,0,229.3125
Finch West,Line 1,monday,12,0,605.385
Finch West,Line 1,monday,13,0,605.385
Finch West,Line 1,monday,14,0,605.385
Finch West,Line 1,monday,15,0,1651.05
Finch West,Line 1,monday,16,0,1651.05
Finch West,Line 1,monday,17,0,1284.15
Finch West,Line 1,monday,18,0,238.485
Finch West,Line 1,monday,19,0,238.485
Finch West,Line 1,monday,20,0,256.83
Finch West,Line 1,monday,21,0,229.3125
Finch West,Line 1,monday,22,0,229.3125
Finch West,Line 1,monday,23,0,229.3125
Finch West,Line 1,monday,24,0,229.3125
Finch West,Line 1,sunday,0,0,458.625
Finch West,Line 1,sunday,1,0,229.3125
Finch West,Line 1,sunday,8,0,1375.875
Finch West,Line 1,sunday,9,0,1375.875
Finch West,Line 1,sunday,10,0,1302.495
Finch West,Line 1,sunday,11,0,1302.495
Finch West,Line 1,sunday,11,0,458.625
Finch West,Line 1,sunday,12,0,1302.495
Finch West,Line 1,sunday,13,0,1302.495
Finch West,Line 1,sunday,14,0,1302.495
Finch West,Line 1,sunday,15,0,1302.495
Finch West,Line 1,sunday,16,0,1302.495
Finch West,Line 1,sunday,17,0,1302.495
Finch West,Line 1,sunday,18,0,1528.1385
Finch West,Line 1,sunday,19,0,1528.1385
Finch West,Line 1,sunday,20,0,1528.1385
Finch West,Line 1,sunday,21,0,458.625
Finch West,Line 1,sunday,22,0,458.625
Finch West,Line 1,sunday,23,0,458.625
Finch West,Line 1,sunday,24,0,458.625
Glencairn,Line 1,monday,0,0,73.475
Glencairn,Line 1,monday,1,0,36.7375
Glencairn,Line 1,monday,6,0,646.58
Glencairn,Line 1,monday,7,0,969.87
Glencairn,Line 1,monday,8,0,646.58
Glencairn,Line 1,monday,9,0,193.974
Glencairn,Line 1,monday,10,0,193.974
Glencairn,Line 1,monday,11,0,193.974
Glencairn,Line 1,monday,11,0,73.475
Glencairn,Line 1,monday,12,0,193.974
Glencairn,Line 1,monday,13,0,193.974
Glencairn,Line 1,monday,14,0,193.974
Glencairn,Line 1,monday,15,0,529.02
Glencairn,Line 1,monday,16,0,529.02
Glencairn,Line 1,monday,17,0,411.46
Glencairn,Line 1,monday,18,0,76.414
Glencairn,Line 1,monday,19,0,76.414
Glencairn,Line 1,monday,20,0,82.292
Glencairn,Line 1,monday,21,0,73.475
Glencairn,Line 1,monday,22,0,73.475
Glencairn,Line 1,monday,23,0,73.475
Glencairn,Line 1,monday,24,0,73.475
Glencairn,Line 1,sunday,0,0,146.95
Glencairn,Line 1,sunday,1,0,73.475
Glencairn,Line 1,sunday,8,0,440.85
Glencairn,Line 1,sunday,9,0,440.85
Glencairn,Line 1,sunday,10,0,417.338
Glencairn,Line 1,sunday,11,0,417.338
Glencairn,Line 1,sunday,11,0,146.95
Glencairn,Line 1,sunday,12,0,417.338
Glencairn,Line 1,sunday,13,0,417.338
Glencairn,Line 1,sunday,14,0,417.338
Glencairn,Line 1,sunday,15,0,417.338
Glencairn,Line 1,sunday,16,0,417.338
Glencairn,Line 1,sunday,17,0,417.338
Glencairn,Line 1,sunday,18,0,489.6374
Glencairn,Line 1,sunday,19,0,489.6374
Glencairn,Line 1,sunday,20,0,489.6374
Glencairn,Line 1,sunday,21,0,146.95
Glencairn,Line 1,sunday,22,0,146.95
Glencairn,Line 1,sunday,23,0,146.95
Glencairn,Line 1,sunday,24,0,146.95
Greenwood,Line 2,monday,0,0,119.5875
Greenwood,Line 2,monday,1,0,59.79375
Greenwood,Line 2,monday,6,0,1052.37
Greenwood,Line 2,monday,7,0,1578.555
Greenwood,Line 2,monday,8,0,1052.37
Greenwood,Line 2,monday,9,0,315.711
Greenwood,Line 2,monday,10,0,315.711
Greenwood,Line 2,monday,11,0,315.711
Greenwood,Line 2,monday,11,0,119.5875
Greenwood,Line 2,monday,12,0,315.711
Greenwood,Line 2,monday,13,0,315.711
Greenwood,Line 2,monday,14,0,315.711
Greenwood,Line 2,monday,15,0,861.03
Greenwood,Line 2,monday,16,0,861.03
Greenwood,Line 2,monday,17,0,669.69
Greenwood,Line 2,monday,18,0,124.371
Greenwood,Line 2,monday,19,0,124.371
Greenwood,Line 2,monday,20,0,133.938
Greenwood,Line 2,monday,21,0,119.5875
Greenwood,Line 2,monday,22,0,119.5875
Greenwood,Line 2,monday,23,0,119.5875
Greenwood,Line 2,monday,24,0,119.5875
Greenwood,Line 2,sunday,0,0,239.175
Greenwood,Line 2,sunday,1,0,119.5875
Greenwood,Line 2,sunday,8,0,717.525
Greenwood,Line 2,sunday,9,0,717.525
Greenwood,Line 2,sunday,10,0,679.257
Greenwood,Line 2,sunday,11,0,679.257
Greenwood,Line 2,sunday,11,0,239.175
Greenwood,Line 2,sunday,12,0,679.257
Greenwood,Line 2,sunday,13,0,679.257
Greenwood,Line 2,sunday,14,0,679.257
Greenwood,Line 2,sunday,15,0,679.257
Greenwood,Line 2,sunday,16,0,679.257
Greenwood,Line 2,sunday,17,0,679.257
Greenwood,Line 2,sunday,18,0,796.9311
Greenwood,Line 2,sunday,19,0,796.9311
Greenwood,Line 2,sunday,20,0,796.9311
Greenwood,Line 2,sunday,21,0,239.175
Greenwood,Line 2,sunday,22,0,239.175
Greenwood,Line 2,sunday,23,0,239.175
Greenwood,Line 2,sunday,24,0,239.175
High Park,Line 2,monday,0,0,114.6625
High Park,Line 2,monday,1,0,57.33125
High Park,Line 2,monday,6,0,1009.03
High Park,Line 2,monday,7,0,1513.545
High Park,Line 2,monday,8,0,1009.03
High Park,Line 2,monday,9,0,302.709
High Park,Line 2,monday,10,0,302.709
High Park,Line 2,monday,11,0,302.709
High Park,Line 2,monday,11,0,114.6625
High Park,Line 2,monday,12,0,302.709
High Park,Line 2,monday,13,0,302.709
High Park,Line 2,monday,14,0,302.709
High Park,Line 2,monday,15,0,825.57
High Park,Line 2,monday,16,0,825.57
High Park,Line 2,monday,17,0,642.11
High Park,Line 2,monday,18,0,119.249
High Park,Line 2,monday,19,0,119.249
High Park,Line 2,monday,20,0,128.422
High Park,Line 2,monday,21,0,114.6625
High Park,Line 2,monday,22,0,114.6625
High Park,Line 2,monday,23,0,114.6625
High Park,Line 2,monday,24,0,114.6625
High Park,Line 2,sunday,0,0,229.325
High Park,Line 2,sunday,1,0,114.6625
High Park,Line 2,sunday,8,0,687.975
High Park,Line 2,sunday,9,0,687.975
High Park,Line 2,sunday,10,0,651.283
High Park,Line 2,sunday,11,0,651.283
High Park,Line 2,sunday,11,0,229.325
High Park,Line 2,sunday,12,0,651.283
High Park,Line 2,sunday,13,0,651.283
High Park,Line 2,sunday,14,0,651.283
High Park,Line 2,sunday,15,0,651.283
High Park,Line 2,sunday,16,0,651.283
High Park,Line 2,sunday,17,0,651.283
High Park,Line 2,sunday,18,0,764.1109
High Park,Line 2,sunday,19,0,764.1109
High Park,Line 2,sunday,20,0,764.1109
High Park,Line 2,sunday,21,0,229.325
High Park,Line 2,sunday,22,0,229.325
High Park,Line 2,sunday,23,0,229.325
High Park,Line 2,sunday,24,0,229.325
Highway 407,Line 1,monday,0,0,95.6125
Highway 407,Line 1,monday,1,0,47.80625
Highway 407,Line 1,monday,6,0,841.39
Highway 407,Line 1,monday,7,0,1262.085
Highway 407,Line 1,monday,8,0,841.39
Highway 407,Line 1,monday,9,0,252.417
Highway 407,Line 1,monday,10,0,252.417
Highway 407,Line 1,monday,11,0,252.417
Highway 407,Line 1,monday,11,0,95.6125
Highway 407,Line 1,monday,12,0,252.417
Highway 407,Line 1,monday,13,0,252.417
Highway 407,Line 1,monday,14,0,252.417
Highway 407,Line 1,monday,15,0,688.41
Highway 407,Line 1,monday,16,0,688.41
Highway 407,Line 1,monday,17,0,535.43
Highway 407,Line 1,monday,18,0,99.437
Highway 407,Line 1,monday,19,0,99.437
Highway 407,Line 1,monday,20,0,107.086
Highway 407,Line 1,monday,21,0,95.6125
Highway 407,Line 1,monday,22,0,95.6125
Highway 407,Line 1,monday,23,0,95.6125
Highway 407,Line 1,monday,24,0,95.6125
Highway 407,Line 1,sunday,0,0,191.225
Highway 407,Line 1,sunday,1,0,95.6125
Highway 407,Line 1,sunday,8,0,573.675
Highway 407,Line 1,sunday,9,0,573.675
Highway 407,Line 1,sunday,10,0,543.079
Highway 407,Line 1,sunday,11,0,543.079
Highway 407,Line 1,sunday,11,0,191.225
Highway 407,Line 1,sunday,12,0,543.079
Highway 407,Line 1,sunday,13,0,543.079
Highway 407,Line 1,sunday,14,0,543.079
Highway 407,Line 1,sunday,15,0,543.079
Highway 407,Line 1,sunday,16,0,543.079
Highway 407,Line 1,sunday,17,0,543.079
Highway 407,Line 1,sunday,18,0,637.1617
Highway 407,Line 1,sunday,19,0,637.1617
Highway 407,Line 1,sunday,20,0,637.1617
Highway 407,Line 1,sunday,21,0,191.225
Highway 407,Line 1,sunday,22,0,191.225
Highway 407,Line 1,sunday,23,0,191.225
Highway 407,Line 1,sunday,24,0,191.225
Islington,Line 2,monday,0,0,312.7875
Islington,Line 2,monday,1,0,156.39375
Islington,Line 2,monday,6,0,2752.53
Islington,Line 2,monday,7,0,4128.795
Islington,Line 2,monday,8,0,2752.53
Islington,Line 2,monday,9,0,825.759
Islington,Line 2,monday,10,0,825.759
Islington,Line 2,monday,11,0,825.759
Islington,Line 2,monday,11,0,312.7875
Islington,Line 2,monday,12,0,825.759
Islington,Line 2,monday,13,0,825.759
Islington,Line 2,monday,14,0,825.759
Islington,Line 2,monday,15,0,2252.07
Islington,Line 2,monday,16,0,2252.07
Islington,Line 2,monday,17,0,1751.61
Islington,Line 2,monday,18,0,325.299
Islington,Line 2,monday,19,0,325.299
Islington,Line 2,monday,20,0,350.322
Islington,Line 2,monday,21,0,312.7875
Islington,Line 2,monday,22,0,312.7875
Islington,Line 2,monday,23,0,312.7875
Islington,Line 2,monday,24,0,312.7875
Islington,Line 2,sunday,0,0,625.575
Islington,Line 2,sunday,1,0,312.7875
Islington,Line 2,sunday,8,0,1876.725
Islington,Line 2,sunday,9,0,1876.725
Islington,Line 2,sunday,10,0,1776.633
Islington,Line 2,sunday,11,0,1776.633
Islington,Line 2,sunday,11,0,625.575
Islington,Line 2,sunday,12,0,1776.633
Islington,Line 2,sunday,13,0,1776.633
Islington,Line 2,sunday,14,0,1776.633
Islington,Line 2,sunday,15,0,1776.633
Islington,Line 2,sunday,16,0,1776.633
Islington,Line 2,sunday,17,0,1776.633
Islington,Line 2,sunday,18,0,2084.4159
Islington,Line 2,sunday,19,0,2084.4159
Islington,Line 2,sunday,20,0,2084.4159
Islington,Line 2,sunday,21,0,625.575
Islington,Line 2,sunday,22,0,625.575
Islington,Line 2,sunday,23,0,625.575
Islington,Line 2,sunday,24,0,625.575
Jane,Line 2,monday,0,0,186.9125
Jane,Line 2,monday,1,0,93.45625
Jane,Line 2,monday,6,0,1644.83
Jane,Line 2,monday,7,0,2467.245
Jane,Line 2,monday,8,0,1644.83
Jane,Line 2,monday,9,0,493.449
Jane,Line 2,monday,10,0,493.449
Jane,Line 2,monday,11,0,493.449
Jane,Line 2,monday,11,0,186.9125
Jane,Line 2,monday,12,0,493.449
Jane,Line 2,monday,13,0,493.449
Jane,Line 2,monday,14,0,493.449
Jane,Line 2,monday,15,0,1345.77
Jane,Line 2,monday,16,0,1345.77
Jane,Line 2,monday,17,0,1046.71
Jane,Line 2,monday,18,0,194.389
Jane,Line 2,monday,19,0,194.389
Jane,Line 2,monday,20,0,209.342
Jane,Line 2,monday,21,0,186.9125
Jane,Line 2,monday,22,0,186.9125
Jane,Line 2,monday,23,0,186.9125
Jane,Line 2,monday,24,0,186.9125
Jane,Line 2,sunday,0,0,373.825
Jane,Line 2,sunday,1,0,186.9125
