Station,Line,Day,Hour,Minute,Riders
Don Mills,Line 4,sunday,15,0,2362.45371
Don Mills,Line 4,sunday,16,0,2486.793379
Don Mills,Line 4,sunday,17,0,2486.793379
Don Mills,Line 4,sunday,18,0,2362.45371
Don Mills,Line 4,sunday,19,0,2238.114041
Don Mills,Line 4,sunday,20,0,1989.434703
Don Mills,Line 4,sunday,21,0,1740.755366
Don Mills,Line 4,sunday,22,0,1492.076028
Don Mills,Line 4,sunday,23,0,1119.057021
Don Mills,Line 4,sunday,24,0,621.6983448
Donlands,Line 2,monday,0,0,26.36919182
Donlands,Line 2,monday,1,0,21.09535346
Donlands,Line 2,monday,6,0,79.10757546
Donlands,Line 2,monday,7,0,131.8459591
Donlands,Line 2,monday,8,0,184.5843427
Donlands,Line 2,monday,9,0,237.3227264
Donlands,Line 2,monday,10,0,263.6919182
Donlands,Line 2,monday,11,0,290.06111
Donlands,Line 2,monday,11,0,290.06111
Donlands,Line 2,monday,12,0,316.4303018
Donlands,Line 2,monday,13,0,342.7994937
Donlands,Line 2,monday,14,0,369.1686855
Donlands,Line 2,monday,15,0,474.6454528
Donlands,Line 2,monday,16,0,580.12222
Donlands,Line 2,monday,17,0,632.8606037
Donlands,Line 2,monday,18,0,580.12222
Donlands,Line 2,monday,19,0,474.6454528
Donlands,Line 2,monday,20,0,369.1686855
Donlands,Line 2,monday,21,0,263.6919182
Donlands,Line 2,monday,22,0,158.2151509
Donlands,Line 2,monday,23,0,105.4767673
Donlands,Line 2,monday,24,0,52.73838364
Donlands,Line 2,sunday,0,0,109.4365793
Donlands,Line 2,sunday,1,0,82.07743448
Donlands,Line 2,sunday,8,0,273.5914483
Donlands,Line 2,sunday,9,0,328.3097379
Donlands,Line 2,sunday,10,0,383.0280276
Donlands,Line 2,sunday,11,0,410.3871724
Donlands,Line 2,sunday,11,0,410.3871724
Donlands,Line 2,sunday,12,0,437.7463172
Donlands,Line 2,sunday,13,0,465.1054621
Donlands,Line 2,sunday,14,0,492.4646069
Donlands,Line 2,sunday,15,0,519.8237517
Donlands,Line 2,sunday,16,0,547.1828966
Donlands,Line 2,sunday,17,0,547.1828966
Donlands,Line 2,sunday,18,0,519.8237517
Donlands,Line 2,sunday,19,0,492.4646069
Donlands,Line 2,sunday,20,0,437.7463172
Donlands,Line 2,sunday,21,0,383.0280276
Donlands,Line 2,sunday,22,0,328.3097379
Donlands,Line 2,sunday,23,0,246.2323034
Donlands,Line 2,sunday,24,0,136.7957241
Downsview Park,Line 1,monday,0,0,44.86172803
Downsview Park,Line 1,monday,1,0,22.43086402
Downsview Park,Line 1,monday,6,0,224.3086402
Downsview Park,Line 1,monday,7,0,538.3407364
Downsview Park,Line 1,monday,8,0,672.9259205
Downsview Park,Line 1,monday,9,0,358.8938243
Downsview Park,Line 1,monday,10,0,224.3086402
Downsview Park,Line 1,monday,11,0,179.4469121
Downsview Park,Line 1,monday,11,0,179.4469121
Downsview Park,Line 1,monday,12,0,224.3086402
Downsview Park,Line 1,monday,13,0,179.4469121
Downsview Park,Line 1,monday,14,0,224.3086402
Downsview Park,Line 1,monday,15,0,269.1703682
Downsview Park,Line 1,monday,16,0,358.8938243
Downsview Park,Line 1,monday,17,0,672.9259205
Downsview Park,Line 1,monday,18,0,538.3407364
Downsview Park,Line 1,monday,19,0,269.1703682
Downsview Park,Line 1,monday,20,0,134.5851841
Downsview Park,Line 1,monday,21,0,89.72345607
Downsview Park,Line 1,monday,22,0,44.86172803
Downsview Park,Line 1,monday,23,0,22.43086402
Downsview Park,Line 1,monday,24,0,13.70566983
Downsview Park,Line 1,sunday,0,0,97.3270069
Downsview Park,Line 1,sunday,1,0,72.99525517
Downsview Park,Line 1,sunday,8,0,243.3175172
Downsview Park,Line 1,sunday,9,0,291.9810207
Downsview Park,Line 1,sunday,10,0,340.6445241
Downsview Park,Line 1,sunday,11,0,364.9762759
Downsview Park,Line 1,sunday,11,0,364.9762759
Downsview Park,Line 1,sunday,12,0,389.3080276
Downsview Park,Line 1,sunday,13,0,413.6397793
Downsview Park,Line 1,sunday,14,0,437.971531
Downsview Park,Line 1,sunday,15,0,462.3032828
Downsview Park,Line 1,sunday,16,0,486.6350345
Downsview Park,Line 1,sunday,17,0,486.6350345
Downsview Park,Line 1,sunday,18,0,462.3032828
Downsview Park,Line 1,sunday,19,0,437.971531
Downsview Park,Line 1,sunday,20,0,389.3080276
Downsview Park,Line 1,sunday,21,0,340.6445241
Downsview Park,Line 1,sunday,22,0,291.9810207
Downsview Park,Line 1,sunday,23,0,218.9857655
Downsview Park,Line 1,sunday,24,0,121.6587586
Dufferin,Line 2,monday,0,0,111.8718285
Dufferin,Line 2,monday,1,0,89.49746282
Dufferin,Line 2,monday,6,0,335.6154856
Dufferin,Line 2,monday,7,0,559.3591426
Dufferin,Line 2,monday,8,0,783.1027997
Dufferin,Line 2,monday,9,0,1006.846457
Dufferin,Line 2,monday,10,0,1118.718285
Dufferin,Line 2,monday,11,0,1230.590114
Dufferin,Line 2,monday,11,0,1230.590114
Dufferin,Line 2,monday,12,0,1342.461942
Dufferin,Line 2,monday,13,0,1454.333771
Dufferin,Line 2,monday,14,0,1566.205599
Dufferin,Line 2,monday,15,0,2013.692913
Dufferin,Line 2,monday,16,0,2461.180227
Dufferin,Line 2,monday,17,0,2684.923885
Dufferin,Line 2,monday,18,0,2461.180227
Dufferin,Line 2,monday,19,0,2013.692913
Dufferin,Line 2,monday,20,0,1566.205599
Dufferin,Line 2,monday,21,0,1118.718285
Dufferin,Line 2,monday,22,0,671.2309711
Dufferin,Line 2,monday,23,0,447.4873141
Dufferin,Line 2,monday,24,0,223.743657
Dufferin,Line 2,sunday,0,0,464.2868966
Dufferin,Line 2,sunday,1,0,348.2151724
Dufferin,Line 2,sunday,8,0,1160.717241
Dufferin,Line 2,sunday,9,0,1392.86069
Dufferin,Line 2,sunday,10,0,1625.004138
Dufferin,Line 2,sunday,11,0,1741.075862
Dufferin,Line 2,sunday,11,0,1741.075862
Dufferin,Line 2,sunday,12,0,1857.147586
Dufferin,Line 2,sunday,13,0,1973.21931
Dufferin,Line 2,sunday,14,0,2089.291034
Dufferin,Line 2,sunday,15,0,2205.362759
Dufferin,Line 2,sunday,16,0,2321.434483
Dufferin,Line 2,sunday,17,0,2321.434483
Dufferin,Line 2,sunday,18,0,2205.362759
Dufferin,Line 2,sunday,19,0,2089.291034
Dufferin,Line 2,sunday,20,0,1857.147586
Dufferin,Line 2,sunday,21,0,1625.004138
Dufferin,Line 2,sunday,22,0,1392.86069
Dufferin,Line 2,sunday,23,0,1044.645517
Dufferin,Line 2,sunday,24,0,580.3586207
Dundas,Line 1,monday,0,0,578.1876611
Dundas,Line 1,monday,1,0,289.0938305
Dundas,Line 1,monday,6,0,2890.938305
Dundas,Line 1,monday,7,0,6938.251933
Dundas,Line 1,monday,8,0,8672.814916
Dundas,Line 1,monday,9,0,4625.501289
Dundas,Line 1,monday,10,0,2890.938305
Dundas,Line 1,monday,11,0,2312.750644
Dundas,Line 1,monday,11,0,2312.750644
Dundas,Line 1,monday,12,0,2890.938305
Dundas,Line 1,monday,13,0,2312.750644
Dundas,Line 1,monday,14,0,2890.938305
Dundas,Line 1,monday,15,0,3469.125967
Dundas,Line 1,monday,16,0,4625.501289
Dundas,Line 1,monday,17,0,8672.814916
Dundas,Line 1,monday,18,0,6938.251933
Dundas,Line 1,monday,19,0,3469.125967
Dundas,Line 1,monday,20,0,1734.562983
Dundas,Line 1,monday,21,0,1156.375322
Dundas,Line 1,monday,22,0,578.1876611
Dundas,Line 1,monday,23,0,289.0938305
Dundas,Line 1,monday,24,0,176.6416394
Dundas,Line 1,sunday,0,0,1254.371531
Dundas,Line 1,sunday,1,0,940.7786483
Dundas,Line 1,sunday,8,0,3135.928828
Dundas,Line 1,sunday,9,0,3763.114593
Dundas,Line 1,sunday,10,0,4390.300359
Dundas,Line 1,sunday,11,0,4703.893241
Dundas,Line 1,sunday,11,0,4703.893241
Dundas,Line 1,sunday,12,0,5017.486124
Dundas,Line 1,sunday,13,0,5331.079007
Dundas,Line 1,sunday,14,0,5644.67189
Dundas,Line 1,sunday,15,0,5958.264772
Dundas,Line 1,sunday,16,0,6271.857655
Dundas,Line 1,sunday,17,0,6271.857655
Dundas,Line 1,sunday,18,0,5958.264772
Dundas,Line 1,sunday,19,0,5644.67189
Dundas,Line 1,sunday,20,0,5017.486124
Dundas,Line 1,sunday,21,0,4390.300359
Dundas,Line 1,sunday,22,0,3763.114593
Dundas,Line 1,sunday,23,0,2822.335945
Dundas,Line 1,sunday,24,0,1567.964414
Dundas West,Line 2,monday,0,0,99.60349628
Dundas West,Line 2,monday,1,0,79.68279703
Dundas West,Line 2,monday,6,0,298.8104888
Dundas West,Line 2,monday,7,0,498.0174814
Dundas West,Line 2,monday,8,0,697.224474
Dundas West,Line 2,monday,9,0,896.4314665
Dundas West,Line 2,monday,10,0,996.0349628
Dundas West,Line 2,monday,11,0,1095.638459
Dundas West,Line 2,monday,11,0,1095.638459
Dundas West,Line 2,monday,12,0,1195.241955
Dundas West,Line 2,monday,13,0,1294.845452
Dundas West,Line 2,monday,14,0,1394.448948
Dundas West,Line 2,monday,15,0,1792.862933
Dundas West,Line 2,monday,16,0,2191.276918
Dundas West,Line 2,monday,17,0,2390.483911
Dundas West,Line 2,monday,18,0,2191.276918
Dundas West,Line 2,monday,19,0,1792.862933
Dundas West,Line 2,monday,20,0,1394.448948
Dundas West,Line 2,monday,21,0,996.0349628
Dundas West,Line 2,monday,22,0,597.6209777
Dundas West,Line 2,monday,23,0,398.4139851
Dundas West,Line 2,monday,24,0,199.2069926
Dundas West,Line 2,sunday,0,0,413.3712552
Dundas West,Line 2,sunday,1,0,310.0284414
Dundas West,Line 2,sunday,8,0,1033.428138
Dundas West,Line 2,sunday,9,0,1240.113766
Dundas West,Line 2,sunday,10,0,1446.799393
Dundas West,Line 2,sunday,11,0,1550.142207
Dundas West,Line 2,sunday,11,0,1550.142207
Dundas West,Line 2,sunday,12,0,1653.485021
Dundas West,Line 2,sunday,13,0,1756.827834
Dundas West,Line 2,sunday,14,0,1860.170648
Dundas West,Line 2,sunday,15,0,1963.513462
Dundas West,Line 2,sunday,16,0,2066.856276
Dundas West,Line 2,sunday,17,0,2066.856276
Dundas West,Line 2,sunday,18,0,1963.513462
Dundas West,Line 2,sunday,19,0,1860.170648
Dundas West,Line 2,sunday,20,0,1653.485021
Dundas West,Line 2,sunday,21,0,1446.799393
Dundas West,Line 2,sunday,22,0,1240.113766
Dundas West,Line 2,sunday,23,0,930.0853241
Dundas West,Line 2,sunday,24,0,516.714069
Dupont,Line 1,monday,0,0,88.50968201
Dupont,Line 1,monday,1,0,44.254841
Dupont,Line 1,monday,6,0,442.54841
Dupont,Line 1,monday,7,0,1062.116184
Dupont,Line 1,monday,8,0,1327.64523
Dupont,Line 1,monday,9,0,708.0774561
Dupont,Line 1,monday,10,0,442.54841
Dupont,Line 1,monday,11,0,354.038728
Dupont,Line 1,monday,11,0,354.038728
Dupont,Line 1,monday,12,0,442.54841
Dupont,Line 1,monday,13,0,354.038728
Dupont,Line 1,monday,14,0,442.54841
Dupont,Line 1,monday,15,0,531.0580921
Dupont,Line 1,monday,16,0,708.0774561
Dupont,Line 1,monday,17,0,1327.64523
Dupont,Line 1,monday,18,0,1062.116184
Dupont,Line 1,monday,19,0,531.0580921
Dupont,Line 1,monday,20,0,265.529046
Dupont,Line 1,monday,21,0,177.019364
Dupont,Line 1,monday,22,0,88.50968201
Dupont,Line 1,monday,23,0,44.254841
Dupont,Line 1,monday,24,0,27.04052055
Dupont,Line 1,sunday,0,0,192.0207448
Dupont,Line 1,sunday,1,0,144.0155586
Dupont,Line 1,sunday,8,0,480.0518621
Dupont,Line 1,sunday,9,0,576.0622345
Dupont,Line 1,sunday,10,0,672.0726069
Dupont,Line 1,sunday,11,0,720.0777931
Dupont,Line 1,sunday,11,0,720.0777931
Dupont,Line 1,sunday,12,0,768.0829793
Dupont,Line 1,sunday,13,0,816.0881655
Dupont,Line 1,sunday,14,0,864.0933517
Dupont,Line 1,sunday,15,0,912.0985379
Dupont,Line 1,sunday,16,0,960.1037241
Dupont,Line 1,sunday,17,0,960.1037241
Dupont,Line 1,sunday,18,0,912.0985379
Dupont,Line 1,sunday,19,0,864.0933517
Dupont,Line 1,sunday,20,0,768.0829793
Dupont,Line 1,sunday,21,0,672.0726069
Dupont,Line 1,sunday,22,0,576.0622345
Dupont,Line 1,sunday,23,0,432.0466759
Dupont,Line 1,sunday,24,0,240.025931
Eglinton,Line 1,monday,0,0,485.6214184
Eglinton,Line 1,monday,1,0,242.8107092
Eglinton,Line 1,monday,6,0,2428.107092
Eglinton,Line 1,monday,7,0,5827.457021
Eglinton,Line 1,monday,8,0,7284.321276
Eglinton,Line 1,monday,9,0,3884.971347
Eglinton,Line 1,monday,10,0,2428.107092
Eglinton,Line 1,monday,11,0,1942.485674
Eglinton,Line 1,monday,11,0,1942.485674
Eglinton,Line 1,monday,12,0,2428.107092
Eglinton,Line 1,monday,13,0,1942.485674
Eglinton,Line 1,monday,14,0,2428.107092
Eglinton,Line 1,monday,15,0,2913.72851
Eglinton,Line 1,monday,16,0,3884.971347
Eglinton,Line 1,monday,17,0,7284.321276
Eglinton,Line 1,monday,18,0,5827.457021
Eglinton,Line 1,monday,19,0,2913.72851
Eglinton,Line 1,monday,20,0,1456.864255
Eglinton,Line 1,monday,21,0,971.2428368
Eglinton,Line 1,monday,22,0,485.6214184
Eglinton,Line 1,monday,23,0,242.8107092
Eglinton,Line 1,monday,24,0,148.3618023
Eglinton,Line 1,sunday,0,0,1053.550124
Eglinton,Line 1,sunday,1,0,790.1625931
Eglinton,Line 1,sunday,8,0,2633.87531
Eglinton,Line 1,sunday,9,0,3160.650372
Eglinton,Line 1,sunday,10,0,3687.425434
Eglinton,Line 1,sunday,11,0,3950.812966
Eglinton,Line 1,sunday,11,0,3950.812966
Eglinton,Line 1,sunday,12,0,4214.200497
Eglinton,Line 1,sunday,13,0,4477.588028
Eglinton,Line 1,sunday,14,0,4740.975559
Eglinton,Line 1,sunday,15,0,5004.36309
Eglinton,Line 1,sunday,16,0,5267.750621
Eglinton,Line 1,sunday,17,0,5267.750621
Eglinton,Line 1,sunday,18,0,5004.36309
Eglinton,Line 1,sunday,19,0,4740.975559
Eglinton,Line 1,sunday,20,0,4214.200497
Eglinton,Line 1,sunday,21,0,3687.425434
Eglinton,Line 1,sunday,22,0,3160.650372
Eglinton,Line 1,sunday,23,0,2370.487779
Eglinton,Line 1,sunday,24,0,1316.937655
Eglinton West,Line 1,monday,0,0,111.6512427
Eglinton West,Line 1,monday,1,0,55.82562134
Eglinton West,Line 1,monday,6,0,558.2562134
Eglinton West,Line 1,monday,7,0,1339.814912
Eglinton West,Line 1,monday,8,0,1674.76864
Eglinton West,Line 1,monday,9,0,893.2099414
Eglinton West,Line 1,monday,10,0,558.2562134
Eglinton West,Line 1,monday,11,0,446.6049707
Eglinton West,Line 1,monday,11,0,446.6049707
Eglinton West,Line 1,monday,12,0,558.2562134
Eglinton West,Line 1,monday,13,0,446.6049707
Eglinton West,Line 1,monday,14,0,558.2562134
Eglinton West,Line 1,monday,15,0,669.9074561
Eglinton West,Line 1,monday,16,0,893.2099414
Eglinton West,Line 1,monday,17,0,1674.76864
Eglinton West,Line 1,monday,18,0,1339.814912
Eglinton West,Line 1,monday,19,0,669.9074561
Eglinton West,Line 1,monday,20,0,334.953728
Eglinton West,Line 1,monday,21,0,223.3024854
Eglinton West,Line 1,monday,22,0,111.6512427
Eglinton West,Line 1,monday,23,0,55.82562134
Eglinton West,Line 1,monday,24,0,34.11047982
Eglinton West,Line 1,sunday,0,0,242.2260966
Eglinton West,Line 1,sunday,1,0,181.6695724
Eglinton West,Line 1,sunday,8,0,605.5652414
Eglinton West,Line 1,sunday,9,0,726.6782897
Eglinton West,Line 1,sunday,10,0,847.7913379
Eglinton West,Line 1,sunday,11,0,908.3478621
Eglinton West,Line 1,sunday,11,0,908.3478621
Eglinton West,Line 1,sunday,12,0,968.9043862
Eglinton West,Line 1,sunday,13,0,1029.46091
Eglinton West,Line 1,sunday,14,0,1090.017434
Eglinton West,Line 1,sunday,15,0,1150.573959
Eglinton West,Line 1,sunday,16,0,1211.130483
Eglinton West,Line 1,sunday,17,0,1211.130483
Eglinton West,Line 1,sunday,18,0,1150.573959
Eglinton West,Line 1,sunday,19,0,1090.017434
Eglinton West,Line 1,sunday,20,0,968.9043862
Eglinton West,Line 1,sunday,21,0,847.7913379
Eglinton West,Line 1,sunday,22,0,726.6782897
Eglinton West,Line 1,sunday,23,0,545.0087172
Eglinton West,Line 1,sunday,24,0,302.7826207
Finch,Line 1,monday,0,0,565.163546
Finch,Line 1,monday,1,0,282.581773
Finch,Line 1,monday,6,0,2825.81773
Finch,Line 1,monday,7,0,6781.962552
Finch,Line 1,monday,8,0,8477.45319
Finch,Line 1,monday,9,0,4521.308368
Finch,Line 1,monday,10,0,2825.81773
Finch,Line 1,monday,11,0,2260.654184
Finch,Line 1,monday,11,0,2260.654184
Finch,Line 1,monday,12,0,2825.81773
Finch,Line 1,monday,13,0,2260.654184
Finch,Line 1,monday,14,0,2825.81773
Finch,Line 1,monday,15,0,3390.981276
Finch,Line 1,monday,16,0,4521.308368
Finch,Line 1,monday,17,0,8477.45319
Finch,Line 1,monday,18,0,6781.962552
Finch,Line 1,monday,19,0,3390.981276
Finch,Line 1,monday,20,0,1695.490638
Finch,Line 1,monday,21,0,1130.327092
Finch,Line 1,monday,22,0,565.163546
Finch,Line 1,monday,23,0,282.581773
Finch,Line 1,monday,24,0,172.6626526
Finch,Line 1,sunday,0,0,1226.115862
Finch,Line 1,sunday,1,0,919.5868966
Finch,Line 1,sunday,8,0,3065.289655
Finch,Line 1,sunday,9,0,3678.347586
Finch,Line 1,sunday,10,0,4291.405517
Finch,Line 1,sunday,11,0,4597.934483
Finch,Line 1,sunday,11,0,4597.934483
Finch,Line 1,sunday,12,0,4904.463448
Finch,Line 1,sunday,13,0,5210.992414
Finch,Line 1,sunday,14,0,5517.521379
Finch,Line 1,sunday,15,0,5824.050345
Finch,Line 1,sunday,16,0,6130.57931
Finch,Line 1,sunday,17,0,6130.57931
Finch,Line 1,sunday,18,0,5824.050345
Finch,Line 1,sunday,19,0,5517.521379
Finch,Line 1,sunday,20,0,4904.463448
Finch,Line 1,sunday,21,0,4291.405517
Finch,Line 1,sunday,22,0,3678.347586
Finch,Line 1,sunday,23,0,2758.76069
Finch,Line 1,sunday,24,0,1532.644828
Finch West,Line 1,monday,0,0,146.4913494
Finch West,Line 1,monday,1,0,73.24567469
Finch West,Line 1,monday,6,0,732.4567469
Finch West,Line 1,monday,7,0,1757.896192
Finch West,Line 1,monday,8,0,2197.370241
Finch West,Line 1,monday,9,0,1171.930795
Finch West,Line 1,monday,10,0,732.4567469
Finch West,Line 1,monday,11,0,585.9653975
Finch West,Line 1,monday,11,0,585.9653975
Finch West,Line 1,monday,12,0,732.4567469
Finch West,Line 1,monday,13,0,585.9653975
Finch West,Line 1,monday,14,0,732.4567469
Finch West,Line 1,monday,15,0,878.9480962
Finch West,Line 1,monday,16,0,1171.930795
Finch West,Line 1,monday,17,0,2197.370241
Finch West,Line 1,monday,18,0,1757.896192
Finch West,Line 1,monday,19,0,878.9480962
Finch West,Line 1,monday,20,0,439.4740481
Finch West,Line 1,monday,21,0,292.9826987
Finch West,Line 1,monday,22,0,146.4913494
Finch West,Line 1,monday,23,0,73.24567469
Finch West,Line 1,monday,24,0,44.75445231
Finch West,Line 1,sunday,0,0,317.8113103
Finch West,Line 1,sunday,1,0,238.3584828
Finch West,Line 1,sunday,8,0,794.5282759
Finch West,Line 1,sunday,9,0,953.433931
Finch West,Line 1,sunday,10,0,1112.339586
Finch West,Line 1,sunday,11,0,1191.792414
Finch West,Line 1,sunday,11,0,1191.792414
Finch West,Line 1,sunday,12,0,1271.245241
Finch West,Line 1,sunday,13,0,1350.698069
Finch West,Line 1,sunday,14,0,1430.150897
Finch West,Line 1,sunday,15,0,1509.603724
Finch West,Line 1,sunday,16,0,1589.056552
Finch West,Line 1,sunday,17,0,1589.056552
Finch West,Line 1,sunday,18,0,1509.603724
Finch West,Line 1,sunday,19,0,1430.150897
Finch West,Line 1,sunday,20,0,1271.245241
Finch West,Line 1,sunday,21,0,1112.339586
Finch West,Line 1,sunday,22,0,953.433931
Finch West,Line 1,sunday,23,0,715.0754483
Finch West,Line 1,sunday,24,0,397.2641379
Glencairn,Line 1,monday,0,0,46.9379205
Glencairn,Line 1,monday,1,0,23.46896025
Glencairn,Line 1,monday,6,0,234.6896025
Glencairn,Line 1,monday,7,0,563.255046
Glencairn,Line 1,monday,8,0,704.0688075
Glencairn,Line 1,monday,9,0,375.503364
Glencairn,Line 1,monday,10,0,234.6896025
Glencairn,Line 1,monday,11,0,187.751682
Glencairn,Line 1,monday,11,0,187.751682
Glencairn,Line 1,monday,12,0,234.6896025
Glencairn,Line 1,monday,13,0,187.751682
Glencairn,Line 1,monday,14,0,234.6896025
Glencairn,Line 1,monday,15,0,281.627523
Glencairn,Line 1,monday,16,0,375.503364
Glencairn,Line 1,monday,17,0,704.0688075
Glencairn,Line 1,monday,18,0,563.255046
Glencairn,Line 1,monday,19,0,281.627523
Glencairn,Line 1,monday,20,0,140.8137615
Glencairn,Line 1,monday,21,0,93.875841
Glencairn,Line 1,monday,22,0,46.9379205
Glencairn,Line 1,monday,23,0,23.46896025
Glencairn,Line 1,monday,24,0,14.3399657
Glencairn,Line 1,sunday,0,0,101.8312828
Glencairn,Line 1,sunday,1,0,76.37346207
Glencairn,Line 1,sunday,8,0,254.5782069
Glencairn,Line 1,sunday,9,0,305.4938483
Glencairn,Line 1,sunday,10,0,356.4094897
Glencairn,Line 1,sunday,11,0,381.8673103
Glencairn,Line 1,sunday,11,0,381.8673103
Glencairn,Line 1,sunday,12,0,407.325131
Glencairn,Line 1,sunday,13,0,432.7829517
Glencairn,Line 1,sunday,14,0,458.2407724
Glencairn,Line 1,sunday,15,0,483.6985931
Glencairn,Line 1,sunday,16,0,509.1564138
Glencairn,Line 1,sunday,17,0,509.1564138
Glencairn,Line 1,sunday,18,0,483.6985931
Glencairn,Line 1,sunday,19,0,458.2407724
Glencairn,Line 1,sunday,20,0,407.325131
Glencairn,Line 1,sunday,21,0,356.4094897
Glencairn,Line 1,sunday,22,0,305.4938483
Glencairn,Line 1,sunday,23,0,229.1203862
Glencairn,Line 1,sunday,24,0,127.2891034
Greenwood,Line 2,monday,0,0,39.93573819
Greenwood,Line 2,monday,1,0,31.94859055
Greenwood,Line 2,monday,6,0,119.8072146
Greenwood,Line 2,monday,7,0,199.6786909
Greenwood,Line 2,monday,8,0,279.5501673
Greenwood,Line 2,monday,9,0,359.4216437
Greenwood,Line 2,monday,10,0,399.3573819
Greenwood,Line 2,monday,11,0,439.2931201
Greenwood,Line 2,monday,11,0,439.2931201
Greenwood,Line 2,monday,12,0,479.2288583
Greenwood,Line 2,monday,13,0,519.1645965
Greenwood,Line 2,monday,14,0,559.1003346
Greenwood,Line 2,monday,15,0,718.8432874
Greenwood,Line 2,monday,16,0,878.5862402
Greenwood,Line 2,monday,17,0,958.4577165
Greenwood,Line 2,monday,18,0,878.5862402
Greenwood,Line 2,monday,19,0,718.8432874
Greenwood,Line 2,monday,20,0,559.1003346
Greenwood,Line 2,monday,21,0,399.3573819
Greenwood,Line 2,monday,22,0,239.6144291
Greenwood,Line 2,monday,23,0,159.7429528
Greenwood,Line 2,monday,24,0,79.87147638
Greenwood,Line 2,sunday,0,0,165.7400276
Greenwood,Line 2,sunday,1,0,124.3050207
Greenwood,Line 2,sunday,8,0,414.350069
Greenwood,Line 2,sunday,9,0,497.2200828
Greenwood,Line 2,sunday,10,0,580.0900966
Greenwood,Line 2,sunday,11,0,621.5251034
Greenwood,Line 2,sunday,11,0,621.5251034
Greenwood,Line 2,sunday,12,0,662.9601103
Greenwood,Line 2,sunday,13,0,704.3951172
Greenwood,Line 2,sunday,14,0,745.8301241
Greenwood,Line 2,sunday,15,0,787.265131
Greenwood,Line 2,sunday,16,0,828.7001379
Greenwood,Line 2,sunday,17,0,828.7001379
Greenwood,Line 2,sunday,18,0,787.265131
Greenwood,Line 2,sunday,19,0,745.8301241
Greenwood,Line 2,sunday,20,0,662.9601103
Greenwood,Line 2,sunday,21,0,580.0900966
Greenwood,Line 2,sunday,22,0,497.2200828
Greenwood,Line 2,sunday,23,0,372.9150621
Greenwood,Line 2,sunday,24,0,207.1750345
High Park,Line 2,monday,0,0,38.29105534
High Park,Line 2,monday,1,0,30.63284427
High Park,Line 2,monday,6,0,114.873166
High Park,Line 2,monday,7,0,191.4552767
High Park,Line 2,monday,8,0,268.0373874
High Park,Line 2,monday,9,0,344.619498
High Park,Line 2,monday,10,0,382.9105534
High Park,Line 2,monday,11,0,421.2016087
High Park,Line 2,monday,11,0,421.2016087
High Park,Line 2,monday,12,0,459.492664
High Park,Line 2,monday,13,0,497.7837194
High Park,Line 2,monday,14,0,536.0747747
High Park,Line 2,monday,15,0,689.2389961
High Park,Line 2,monday,16,0,842.4032174
High Park,Line 2,monday,17,0,918.9853281
High Park,Line 2,monday,18,0,842.4032174
High Park,Line 2,monday,19,0,689.2389961
High Park,Line 2,monday,20,0,536.0747747
High Park,Line 2,monday,21,0,382.9105534
High Park,Line 2,monday,22,0,229.746332
High Park,Line 2,monday,23,0,153.1642213
High Park,Line 2,monday,24,0,76.58211067
High Park,Line 2,sunday,0,0,158.9143172
High Park,Line 2,sunday,1,0,119.1857379
High Park,Line 2,sunday,8,0,397.2857931
High Park,Line 2,sunday,9,0,476.7429517
High Park,Line 2,sunday,10,0,556.2001103
High Park,Line 2,sunday,11,0,595.9286897
High Park,Line 2,sunday,11,0,595.9286897
High Park,Line 2,sunday,12,0,635.657269
High Park,Line 2,sunday,13,0,675.3858483
High Park,Line 2,sunday,14,0,715.1144276
High Park,Line 2,sunday,15,0,754.8430069
High Park,Line 2,sunday,16,0,794.5715862
High Park,Line 2,sunday,17,0,794.5715862
High Park,Line 2,sunday,18,0,754.8430069
High Park,Line 2,sunday,19,0,715.1144276
High Park,Line 2,sunday,20,0,635.657269
High Park,Line 2,sunday,21,0,556.2001103
High Park,Line 2,sunday,22,0,476.7429517
High Park,Line 2,sunday,23,0,357.5572138
High Park,Line 2,sunday,24,0,198.6428966
Highway 407,Line 1,monday,0,0,61.07998536
Highway 407,Line 1,monday,1,0,30.53999268
Highway 407,Line 1,monday,6,0,305.3999268
Highway 407,Line 1,monday,7,0,732.9598243
Highway 407,Line 1,monday,8,0,916.1997803
Highway 407,Line 1,monday,9,0,488.6398828
Highway 407,Line 1,monday,10,0,305.3999268
Highway 407,Line 1,monday,11,0,244.3199414
Highway 407,Line 1,monday,11,0,244.3199414
Highway 407,Line 1,monday,12,0,305.3999268
Highway 407,Line 1,monday,13,0,244.3199414
Highway 407,Line 1,monday,14,0,305.3999268
Highway 407,Line 1,monday,15,0,366.4799121
Highway 407,Line 1,monday,16,0,488.6398828
Highway 407,Line 1,monday,17,0,916.1997803
Highway 407,Line 1,monday,18,0,732.9598243
Highway 407,Line 1,monday,19,0,366.4799121
Highway 407,Line 1,monday,20,0,183.2399561
Highway 407,Line 1,monday,21,0,122.1599707
Highway 407,Line 1,monday,22,0,61.07998536
Highway 407,Line 1,monday,23,0,30.53999268
Highway 407,Line 1,monday,24,0,18.66049636
Highway 407,Line 1,sunday,0,0,132.512331
Highway 407,Line 1,sunday,1,0,99.38424828
Highway 407,Line 1,sunday,8,0,331.2808276
Highway 407,Line 1,sunday,9,0,397.5369931
Highway 407,Line 1,sunday,10,0,463.7931586
